//==============================================================================================================================================//																																																											
//	MuDevs.com                                                                                                                                  																																																										
//	Season: S20.2-1                                                                                                                             																																																										
//	Update: Apr/22/2025                                                                                                                         																																																										
//	Editor: OMEGA 																																																										
//==============================================================================================================================================//																																																											
//ID	Name	Lvl	Dmg	Mana	BP	Range	Delay	ReqEne	ReqStr	ReqDex	ReqComd	ReqVity	Element	TypeEle	UseType	Brand	KillCount	ReqStatus0	ReqStatus1	ReqStatus2	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	KM	LM	IK	AL	Rank	Group	ReqMLevelPoint	Stamina	SD	Duration	IconNumber	SkillType	WeaponSkill	isDamage	BuffIndexTarget	Target	TargetArea	ObstacleTarget	ChasingWithinRange	Vehicle	CheckEquipment	DivisionStat0	DivisionValue0	DivisionStat1	DivisionValue1	ImprintValue	AddDamage	DamageClassification
456	"Cường Hóa Lightning Shock"	93	22	125	10	6	0	823	0	0	0	0	6	1	4	230	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	144	1	0	0	0	156	0	0	2	0	1	0	2	0	0	0	3	200	-1	-1	105	0	0
457	"Tinh Thông Phép Thuật"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	145	1	0	0	0	157	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
458	"Cường Hóa Drain Life"	35	22	57	0	6	0	150	0	0	0	0	6	1	4	214	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	146	1	0	0	0	158	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
459	"Cường Hóa Weakness"	93	3	50	15	8	30000	663	0	0	0	0	0	1	4	221	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	147	1	0	0	30	159	2	0	0	0	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
460	"Cường Hóa Innovation"	111	3	50	15	8	30000	663	0	0	0	0	0	1	4	222	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	148	1	0	0	30	160	2	0	0	0	1	0	2	0	0	11	-1	-1	-1	-1	100	0	0
461	"Mù"	0	0	115	25	3	5000	20	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	149	10	0	0	7	161	2	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
462	"Tinh Thông Drain Life"	35	9	62	0	6	0	150	0	0	0	0	6	1	4	458	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	146	1	0	0	0	162	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
463	"Cường Hóa Blind"	0	1	126	27	3	5000	20	0	0	0	0	0	1	4	461	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	149	1	0	0	7	163	2	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	100	0	0
465	"Cường Hóa Gậy"	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	150	1	0	0	0	165	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
466	"Cường Hóa Sách Dị Giới"	0	4	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	151	1	0	0	0	166	0	0	3	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
467	"Tinh Thông Gậy"	0	5	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	152	1	0	0	0	167	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
468	"Tinh Thông Sách Dị Giới"	0	23	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	153	1	0	0	0	168	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
469	"Cường Hóa Berserker"	83	172	165	82	5	5000	300	0	0	0	0	0	1	4	218	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	154	1	0	0	0	169	1	0	0	150	2	1	0	1	0	10	-1	-1	-1	-1	100	0	0
470	"Thành Thạo Berserker"	83	173	181	90	5	5000	300	0	0	0	0	0	1	4	469	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	154	1	0	0	0	172	1	0	0	152	2	1	0	1	0	10	-1	-1	-1	-1	100	0	0
471	"Tăng Wizardry/Lời Nguyền Tối Thiểu"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	155	1	0	0	0	171	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
473	"Tăng Wizardry/Lời Nguyền Tối Đa"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	6	156	1	0	0	0	173	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
475	"Tăng Hấp Thụ Cánh Diệt Vong"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	158	1	0	0	0	175	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
476	"Tăng Phòng Thủ Cánh Diệt Vong"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	159	1	0	0	0	176	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
478	"Tăng Tấn Công Cánh Diệt Vong"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	161	1	0	0	0	178	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
479	"Cường Hóa Cyclone"	0	4	9	0	2	0	0	0	0	0	0	6	0	4	22	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	162	1	0	0	0	179	0	1	1	0	0	0	0	0	0	0	1	30	-1	-1	165	0	0
480	"Cường Hóa Lightning"	13	40	20	0	6	0	72	0	0	0	0	6	1	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	163	1	0	0	0	180	0	0	2	0	0	0	0	0	0	0	3	40	-1	-1	180	0	0
481	"Cường Hóa Twisting Slash"	0	40	10	10	2	0	0	0	0	0	0	6	0	4	41	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	164	1	0	0	0	181	0	0	1	0	1	1	0	1	0	2	1	40	-1	-1	150	0	0
482	"Cường Hóa Power Slash"	0	17	15	0	5	0	0	0	0	0	0	6	-1	4	56	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	165	1	0	0	0	182	0	1	1	0	1	0	2	0	0	2	1	100	-1	-1	125	0	0
483	"Cường Hóa Flame"	35	17	55	0	6	0	160	0	0	0	0	6	1	4	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	166	1	0	0	0	183	0	0	2	0	1	0	0	0	0	0	3	100	-1	-1	120	0	0
484	"Cường Hóa Blast"	80	17	165	0	6	0	500	0	0	0	0	6	1	4	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	167	1	0	0	0	184	0	0	2	0	0	0	0	0	0	0	3	150	-1	-1	130	0	0
485	"Tinh Thông Vũ Khí"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	168	1	0	0	0	185	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
486	"Cường Hóa Inferno"	88	4	220	0	4	0	724	0	0	0	0	6	1	4	14	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	169	1	0	0	0	186	0	0	2	0	1	1	0	1	0	0	3	90	-1	-1	110	0	0
487	"Cường Hóa Evil Spirit"	50	4	108	0	6	0	220	0	0	0	0	6	1	4	9	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	170	1	0	0	0	187	0	0	2	0	1	0	0	0	0	0	3	150	-1	-1	110	0	0
488	"Tinh Thông Phép Thuật"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	171	1	0	0	0	188	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
489	"Cường Hóa Ice"	25	40	42	0	6	0	120	0	0	0	0	6	1	4	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	172	1	0	0	0	189	0	0	2	0	0	0	0	0	0	0	3	45	-1	-1	150	0	0
490	"Cường Hóa Fire Slash"	0	3	15	12	3	0	0	596	0	0	0	6	-1	4	55	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	173	1	0	0	0	190	0	0	1	0	1	0	2	0	0	2	1	150	-1	-1	105	0	0
491	"Tinh Thông Ice"	25	1	46	0	6	0	120	0	0	0	0	6	1	4	489	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	172	1	0	0	0	246	0	0	0	0	0	0	0	0	0	0	3	45	-1	-1	150	0	0
492	"Cường Hóa Flame Strike"	0	4	30	37	3	0	0	0	0	0	0	6	1	4	236	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	175	1	0	0	0	192	0	0	1	0	1	0	2	0	0	2	1	200	-1	-1	135	0	0
493	"Tinh Thông Fire Slash"	0	7	17	12	3	0	0	596	0	0	0	6	-1	4	490	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	173	1	0	0	0	193	0	0	0	0	1	0	2	0	0	0	1	150	-1	-1	105	0	0
494	"Tinh Thông Flame Strike"	0	7	33	40	3	0	0	0	0	0	0	6	1	4	492	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	175	1	0	0	0	194	0	0	0	0	1	0	2	0	0	2	1	200	-1	-1	135	0	0
495	"Ngục Đất"	0	26	180	15	3	5000	20	0	0	0	0	6	1	4	0	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	3	3	0	3	8	178	10	0	0	0	197	0	0	2	0	1	1	0	1	0	0	3	200	-1	-1	135	0	0
496	"Cường Hóa Gigantic Storm"	220	3	132	10	6	0	1058	0	0	0	0	6	1	4	237	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	180	1	0	0	0	199	0	0	2	0	1	0	2	0	0	0	3	250	-1	-1	115	0	0
497	"Cường Hóa Earth Prison"	0	4	198	17	3	3000	20	0	0	0	0	6	1	4	495	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	3	3	0	3	9	178	1	0	0	0	201	0	0	2	0	1	1	0	1	0	0	1	200	-1	-1	135	0	0
504	"Tăng Hấp Thụ Áo Choàng Hoàng Đế"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	182	1	0	0	0	204	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
505	"Tăng Phòng Thủ Áo Choàng Hoàng Đế"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	183	1	0	0	0	205	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
506	"Tăng Chỉ Số Command"	0	40	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	184	1	0	0	0	206	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
507	"Tăng Tấn Công Áo Choàng Hoàng Đế"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	185	1	0	0	0	207	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
508	"Cường Hóa Fire Burst"	74	4	13	0	6	0	79	0	0	0	0	6	1	4	61	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	186	1	0	0	0	208	0	0	1	0	0	0	0	0	0	0	1	80	-1	-1	135	0	0
510	"Cường Hóa Ngựa"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	188	1	0	0	0	210	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
511	"Cường Hóa Uy Nghi Lord"	82	321	65	65	0	10000	102	0	0	300	0	0	-1	4	64	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	189	1	0	0	0	211	1	0	0	148	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
512	"Cường Hóa Earth-Shake"	0	4	0	75	10	10000	0	0	0	0	0	6	0	4	62	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	190	1	0	0	0	212	0	0	1	0	1	1	0	1	0	0	-1	-1	-1	-1	100	0	0
513	"Tinh Thông Vũ Khí"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	191	1	0	0	0	213	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
514	"Tinh Thông Fire Burst"	74	1	13	0	6	0	79	0	0	0	0	6	1	4	508	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	186	1	0	0	0	214	0	0	0	0	0	0	0	0	0	0	1	80	-1	-1	135	0	0
518	"Cường Hóa Fire Scream"	102	22	14	5	6	0	150	0	0	70	0	6	1	4	78	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	192	1	0	0	0	218	0	0	1	0	0	0	2	0	0	0	1	100	-1	-1	130	0	0
519	"Cường Hóa Electric Spark"	92	3	10	35	10	500	126	0	0	340	0	6	1	4	65	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	193	1	0	0	0	219	0	0	1	0	1	1	0	1	0	0	1	100	-1	-1	125	1	0
520	"Tinh Thông Fire Scream"	102	5	14	5	6	0	150	0	0	70	0	6	1	4	518	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	192	1	0	0	0	220	0	0	0	0	0	0	2	0	0	0	1	100	-1	-1	130	0	0
523	"Cường Hóa Chaotic Diseier"	100	22	15	8	6	0	84	0	0	0	0	6	1	4	238	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	194	1	0	0	0	223	0	0	1	0	1	0	2	0	0	0	1	80	-1	-1	130	1	0
527	"Cường Hóa Trượng"	0	305	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	197	1	0	0	0	227	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
528	"Cường Hóa Khiên"	0	10	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	198	1	0	0	0	228	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
529	"Cường Hóa Trượng: Linh Hồn"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	199	1	0	0	0	229	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
530	"Tăng Tỷ Lệ Chí Mạng Spirit"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	200	1	0	0	0	230	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
531	"Tinh Thông Trượng"	0	5	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	201	1	0	0	0	231	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
532	"Tinh Thông Khiên"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	202	1	0	0	0	232	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
533	"Tăng Tấn Công Command"	0	20	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	203	1	0	0	0	233	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
534	"Tăng Tỷ Lệ Excellent Spirit"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	204	1	0	0	0	234	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
538	"Spirit Cao Quý"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	208	1	0	0	0	238	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
539	"Spirit Lãnh Chúa"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	209	1	0	0	0	239	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
548	"Tăng Hấp Thụ Áo Choàng Thống Trị"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	212	1	0	0	0	248	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
549	"Tăng Phòng Thủ Áo Choàng Thống Trị"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	213	1	0	0	0	249	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
550	"Tăng Tấn Công Áo Choàng Thống Trị"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	214	1	0	0	0	250	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
551	"Cường Hóa Killing Blow"	0	22	10	0	2	0	0	0	0	0	0	6	1	4	260	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	215	1	0	0	0	251	0	1	1	0	0	0	1	0	0	0	4	100	-1	-1	155	0	0
552	"Cường Hóa Beast Uppercut"	0	22	10	0	2	0	0	0	0	0	0	6	1	4	261	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	216	1	0	0	0	252	0	1	1	0	0	0	1	0	0	0	4	100	-1	-1	155	0	0
554	"Tinh Thông Killing Blow"	0	1	10	0	2	0	0	0	0	0	0	6	1	4	551	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	215	1	0	0	0	254	0	1	0	0	0	0	1	0	0	0	4	100	-1	-1	155	0	0
555	"Tinh Thông Beast Uppercut"	0	1	10	0	2	0	0	0	0	0	0	6	1	4	552	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	216	1	0	0	0	255	0	1	0	0	0	0	1	0	0	0	4	100	-1	-1	155	0	0
556	"Cường Hóa Tỷ Lệ Phòng Thủ Thành Công"	0	5	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	217	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
557	"Tinh Thông Vũ Khí"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	218	1	0	0	0	35	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
558	"Cường Hóa Chain Drive"	150	22	22	22	4	700	0	0	0	0	0	6	1	4	262	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	219	1	0	0	0	258	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	105	0	0
559	"Cường Hóa Dark Side"	180	22	84	0	5	0	0	0	0	0	0	6	1	4	263	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	220	1	0	0	0	259	0	0	1	0	1	0	0	0	0	0	2	100	-1	-1	115	0	0
560	"Cường Hóa Dragon Roar"	150	22	60	33	3	700	0	0	0	0	0	6	1	4	264	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	221	1	0	0	0	260	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0	0
561	"Tinh Thông Dragon Roar"	150	1	66	36	3	700	0	0	0	0	0	6	1	4	560	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	221	1	0	0	0	261	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0	0
562	"Tinh Thông Chain Drive"	150	1	24	22	4	700	0	0	0	0	0	6	1	4	558	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	219	1	0	0	0	262	0	0	1	0	0	0	1	0	0	7	-1	-1	-1	-1	105	0	0
563	"Tinh Thông Dark Side"	180	0	92	0	6	0	0	0	0	0	0	6	1	4	559	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	220	10	0	0	0	263	0	0	1	0	1	0	0	0	0	0	2	100	-1	-1	115	0	0
564	"Cường Hóa Dragon Slasher"	200	22	110	110	4	3000	0	0	0	0	0	6	1	4	265	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	222	1	0	0	0	264	0	0	0	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0	0
565	"Tiếng Tru Máu"	0	0	100	200	0	120000	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	223	10	0	0	60	265	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
566	"Tinh Thông Dragon Slasher"	200	38	121	121	4	3000	0	0	0	0	0	6	1	4	564	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	222	1	0	0	0	266	0	0	0	0	0	0	1	0	0	7	-1	-1	-1	-1	100	0	0
567	"Cường Hóa Blood Howling"	0	38	110	220	0	120000	0	0	0	0	0	0	1	4	565	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	223	1	0	0	60	267	1	0	0	0	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
568	"Cường Hóa Vũ Khí Trang Bị"	0	305	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	225	1	0	0	0	268	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
569	"Tăng Tỷ Lệ Phòng Thủ Thành Công"	50	22	55	11	7	0	80	0	0	0	0	0	1	4	268	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	226	1	0	0	0	269	1	0	0	153	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
571	"Tinh Thông Vũ Khí Trang Bị"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	227	1	0	0	0	271	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
572	"Tinh Thông Tăng Tỷ Lệ Phòng Thủ"	50	22	60	12	7	0	80	0	0	0	0	0	1	4	569	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	226	1	0	0	0	272	1	0	0	154	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
573	"Cường Hóa Tăng Thể Lực"	80	5	55	11	7	0	132	0	0	0	0	0	1	4	267	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	228	1	0	0	0	273	1	0	0	155	2	1	0	1	0	0	-1	-1	-1	-1	100	0	0
574	"Chuyển Đổi Phòng Thủ"	0	20	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	229	1	0	0	0	274	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
578	"Giảm Độ Bền (1)"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	231	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
579	"Tăng Phòng Thủ PvP"	0	29	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	232	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
580	"Tăng SD Tối Đa"	0	33	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	233	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
581	"Tăng Tốc Độ Hồi Mana"	0	7	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	234	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
582	"Tăng Kháng Độc"	0	1	0	0	0	0	0	0	0	0	0	6	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	235	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
583	"Giảm Độ Bền (2)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	236	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
584	"Tăng Tốc Độ Hồi SD"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	237	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
585	"Tăng Tốc Độ Hồi HP"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	238	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
586	"Tăng Kháng Sét"	0	1	0	0	0	0	0	0	0	0	0	6	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	239	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
